source,target
ElementaryLand,327762544104308736
ElementaryLand,635896533283241985
ElementaryLand,817060095924895797
ElementaryLand,667396397347241994
ElementaryLand,794158696183365663
ElementaryLand,821949868242239538
ElementaryLand,405413440191070211
ElementaryLand,689961805740900548
ElementaryLand,818144609460682833
ElementaryLand,556868335724396550
ElementaryLand,794293877536063509
ElementaryLand,469590229070774273
ElementaryLand,670943783784939540
ElementaryLand,648490369839005716
ElementaryLand,287331803885469696
ElementaryLand,242343854743748608
ElementaryLand,730145366967713812
ElementaryLand,802478077669933077
ElementaryLand,391963679505252352
ElementaryLand,581630474489692160
ElementaryLand,238284462490648587
ElementaryLand,810995051231576074
ElementaryLand,654095729710727219
ElementaryLand,226665397036777482
ElementaryLand,588241296963928115
ElementaryLand,785245677159710791
ElementaryLand,428202278432931843
ElementaryLand,381165002033201153
ElementaryLand,352471654930317322
ElementaryLand,252517766848839682
ElementaryLand,494470475011850240
ElementaryLand,608292398870691854
ElementaryLand,404218301472964609
ElementaryLand,530155539842465813
ElementaryLand,773636183392518244
ElementaryLand,444874698933665805
ElementaryLand,789165631890653184
ElementaryLand,533945019934179328
ElementaryLand,210039123346456576
ElementaryLand,361149838496235530
ElementaryLand,177439110850412547
ElementaryLand,627942698862510110
ElementaryLand,159985870458322944
ElementaryLand,467599201790984193
ElementaryLand,770558280497758238
ElementaryLand,206395129446137857
ElementaryLand,328115148734595083
ElementaryLand,783017809751703553
ElementaryLand,422698654734876681
ElementaryLand,398471710925389825
ElementaryLand,562653285488787486
ElementaryLand,586249488247685122
ElementaryLand,395962278090113024
ElementaryLand,383888082459688970
ElementaryLand,335697765776490496
ElementaryLand,806578643563970560
ElementaryLand,743226419764658287
ElementaryLand,716985523406897163
ElementaryLand,691557620640907325
ElementaryLand,750649273837813860
ElementaryLand,367117914102431754
ElementaryLand,313840848032759818
ElementaryLand,457454956648071184
ElementaryLand,490424984716574720
ElementaryLand,535905150657626144
ElementaryLand,313786306377547786
ElementaryLand,799753237657288755
ElementaryLand,598520890283786240
ElementaryLand,667074349240680493
ElementaryLand,790303365715853363
ElementaryLand,581450080163463169
ElementaryLand,397495245262028801
ElementaryLand,444114412681297921
ElementaryLand,440138530669461525
